-5.798041866031042879e+00,-5.324424933805478322e-01,6.698094271279652068e-01,2.513124344842793345e+00,9.969449628240328209e+00,4.355317408180812144e+00
-5.070172569165382725e+00,-1.479802213144341128e-01,1.136940487742573058e+00,2.959543492936518305e+00,1.036452019410876346e+01,6.279008058145943316e+00
-4.853798681818238592e+00,5.285130588179137723e-01,1.906066092034358395e+00,4.924237216515461313e+00,1.627190105887542160e+01,1.221146722298577458e+01
-1.862319731224704400e+00,6.450964351004200292e-01,1.878831958297809468e+00,3.758924178120982784e+00,9.194447128041568718e+00,9.517334049048157496e+00
-1.340688541380327559e+00,-3.765932798395044134e-01,1.630619516030561433e+00,5.701924738603224796e+00,1.357918002341152963e+01,1.214954582830661067e+01
2.596677421771377947e+00,1.042743398989681936e+00,1.028354603222262131e+00,3.085862497079075784e+00,8.493246919902517789e+00,9.912934004757204320e+00
-2.158026831890702102e+00,2.524228627937986635e-01,1.702897753255713909e+00,5.246562985602391649e+00,1.550424857306740023e+01,1.287952221405618403e+01
-7.436966672279055501e+00,-8.029998056779329429e-01,1.738075051434820439e+00,4.745956827587205495e+00,1.471269432312483616e+01,8.662502362400660516e+00
-8.116115975154015061e+00,-5.844645665323051631e-01,1.737790640151491539e+00,3.834302387836978632e+00,1.099092393425663339e+01,6.433417663469953141e+00
-1.617341320635951929e+00,1.605993007716168153e+00,2.704327471337810262e+00,5.924701235147811218e+00,1.713258974946433355e+01,1.705829259988712465e+01
-5.188580051643196356e+00,-1.849322766807883767e-01,1.493155977260656186e+00,3.314295291083232620e+00,9.620909865510524739e+00,6.760654830522103254e+00
-5.109383767392162490e+00,-8.077425817561298960e-01,1.720056693930640535e+00,6.241870463767740240e+00,1.774904513831861763e+01,1.245878658872654832e+01
-5.019725849297703490e+00,-1.020018541443208582e+00,1.121751292651893328e+00,3.280528218845446098e+00,7.873171069916203635e+00,4.569788369883490020e+00
-4.594249357384084576e+00,-7.277672519189813949e-01,9.247698368805327140e-01,3.585307231798469552e+00,1.102606205922970517e+01,6.510069537469421519e+00
-8.084695441801727611e+00,-9.056074545556072053e-01,1.216321988726005054e+00,3.931835570697215676e+00,1.378487001613062723e+01,6.718982618867560319e+00
-2.833440386243056164e+00,-4.675917789206601172e-01,5.003522635594812584e-01,2.166965793063189594e+00,6.712854659493504350e+00,3.922685149739468358e+00
1.683512930838541921e+00,9.896346278561908294e-01,1.219829187242085222e+00,3.232668166323348302e+00,7.981208208693531425e+00,9.740278446695732839e+00
-9.022065654893692610e+00,-1.026301905648852042e+00,1.575863817565179792e+00,4.104442388900271688e+00,1.283024912349216784e+01,6.432240544553327055e+00
-5.967840704771514737e+00,-1.146625643649003878e+00,6.795172849758797096e-01,3.154955032741582066e+00,1.104829929407589972e+01,4.944773425795974120e+00
1.477073931730341183e+00,3.565308443295819862e-01,1.285063901854088142e+00,4.604179923713338951e+00,1.159003160828915391e+01,1.176700953372108316e+01
-1.873779986198319536e+00,-1.335207844081462425e-03,1.584122215240304277e+00,3.772502856893940049e+00,9.002729529882133264e+00,8.548797489091894519e+00
-6.508250094324740331e+00,-8.511682408390104371e-01,1.619798426373566080e+00,3.928598727030725879e+00,9.891958686956984437e+00,6.234300810633420120e+00
-2.231350516828531472e+00,5.478281430771340110e-01,1.563264824056228353e+00,4.718694115826444602e+00,1.486715301611465634e+01,1.204872591197175780e+01
-4.304864698821090130e+00,-9.942111953941581426e-01,1.232751691375923331e+00,4.552129354819413720e+00,1.189436909019406130e+01,7.983139414652128174e+00
-7.307834029000351173e+00,-3.280352444913324228e-01,2.128904792035483773e+00,5.232579540632843695e+00,1.588426787695105880e+01,1.071630503411678959e+01
-5.285737408725758257e+00,-1.774848011181227037e-01,1.682933932617165063e+00,4.250540040992158097e+00,1.225804683199188361e+01,8.652234945095019114e+00
3.549867877678884454e-01,4.785401012848047864e-01,1.905363756089243132e+00,4.497994770027726297e+00,9.638015645577256763e+00,1.130887140081130759e+01
-3.939531945610005526e+00,-6.969185474756474097e-01,1.126317555232235534e+00,2.749988225416057919e+00,5.995436634869959036e+00,4.095832742639855084e+00
1.016476617743232447e-01,1.140334397483089512e+00,1.682375776493201025e+00,3.470373105847457840e+00,1.012866839183251066e+01,1.063850933631469431e+01
-6.005522836953035792e+00,-3.712026203482331477e-01,2.056328829621522303e+00,4.326810119076299976e+00,1.069749238415546522e+01,8.127550254981173339e+00
-4.604133764195093015e+00,-5.896588121879874356e-01,1.906618211411597930e+00,5.390160376277104426e+00,1.415336692233435834e+01,1.074722418946247871e+01
-3.943034885460936501e+00,-1.101773427224652518e-01,8.493897349557486542e-01,3.654966796447844057e+00,1.324930940556962611e+01,8.389801782159793220e+00
-7.583273921612837754e+00,-7.716765996975544217e-01,1.739327349053078953e+00,4.688441960738155778e+00,1.479292967609450393e+01,8.714198841928547878e+00
-9.240914926561332177e-01,-5.809020267088981226e-01,4.726450619532419628e-01,3.528437684919146111e+00,9.127462811697929723e+00,6.775124735944221044e+00
-2.098314898017364261e+00,3.295794917872356677e-01,1.856694268046908070e+00,5.779269850614517701e+00,1.658432056258088494e+01,1.424717122955799731e+01
-1.304890205443463902e+00,6.220740220010944482e-02,1.660649325320366687e+00,4.006363132368581326e+00,8.066522955076544932e+00,8.930556663000462692e+00
-7.444753235837146654e+00,-5.104536394493792706e-01,1.397451216868001334e+00,4.443668977538114184e+00,1.552423559366649641e+01,9.034722315471796605e+00
-2.205928414085534417e+00,-3.326385408679072286e-01,4.755781137740153763e-01,2.793323321811552518e+00,9.217781632546163451e+00,6.043959965234263265e+00
-5.581569024070609508e+00,-6.454155916939804394e-01,1.228179498656799318e+00,3.973523349854690245e+00,1.241849061292370671e+01,7.503732261529231451e+00
-1.816708240119918383e+00,3.696162541797768375e-01,1.943419636967417929e+00,4.069474114858305569e+00,9.914316957115021367e+00,1.007586157248265835e+01
-1.694962967347113603e+00,8.191100004424243242e-01,2.052980470169146976e+00,5.119495630490508375e+00,1.374353894853379821e+01,1.332497920979393058e+01
-2.893659899865155261e+00,3.706924323997877746e-01,1.937612448842035207e+00,4.785169302707664940e+00,1.320939200146720083e+01,1.164632577449860484e+01
-5.438222005920671620e+00,-4.256202601569428201e-01,1.655113271200900682e+00,6.355094420633432328e+00,1.950340293769558286e+01,1.354752250822927451e+01
-4.242165351041815136e+00,7.167053697543995794e-01,2.129119560903134367e+00,4.830514119617173918e+00,1.514984299086565755e+01,1.232635615653980921e+01
-1.646508443244931286e+00,-4.962324317943352936e-01,6.312828615437148239e-01,2.749975520546437568e+00,8.187082239902636616e+00,5.836909382847044192e+00
-4.168387959539341381e+00,-4.251953886562948037e-01,1.321422171148287417e+00,3.692846711532969728e+00,9.757733626850287223e+00,7.015404274361872083e+00
-2.756276061098276386e+00,-9.767432263229602896e-02,1.088211607357649546e+00,3.903564423259382909e+00,1.277294486288782416e+01,9.307716353853233926e+00
-1.468526001297405514e+00,1.202617576801853772e-01,2.314516963098034452e+00,5.209700943992936928e+00,1.060251454331534937e+01,1.168231749276443665e+01
-4.608718834527857133e+00,-9.094222675781578058e-01,1.387029145376916572e+00,4.246288740189322120e+00,1.024644193670635950e+01,7.138352051451930969e+00
-4.577469088682634357e+00,-1.599363042751423269e-01,2.060670471939368031e+00,5.187742847925259859e+00,1.379589512247788008e+01,1.101558747977987807e+01
2.462170113971952345e-02,4.511150546989701748e-01,1.718421834867092102e+00,4.800143601658596992e+00,1.185710264292540828e+01,1.222311347387599412e+01
4.866907936109978738e-01,1.175885124398073245e+00,1.815977231239707113e+00,4.271765710800937477e+00,1.176493725719738137e+01,1.265455211731821805e+01
-8.462461272828245562e-01,-4.657235960314448087e-01,9.155481921829683456e-01,3.247794498285040632e+00,6.702422336443272677e+00,6.153333572631994208e+00
-2.203373360808241754e-01,8.864819225122040347e-01,1.870838030611950975e+00,4.785460372930219641e+00,1.301590069508215208e+01,1.298992320620500251e+01
-6.039674631954364159e+00,-2.758349940135520484e-01,1.197933333805027312e+00,4.010775562212746337e+00,1.392545081059017420e+01,8.336336027391729075e+00
-4.231694657204245757e+00,-2.648001907108578079e-01,1.641519384574304796e+00,5.040967611540583704e+00,1.512473015199663173e+01,1.107354561205536925e+01
-3.565893325709136530e+00,-4.029482632234318573e-01,1.766741357394483902e+00,4.347693426550439000e+00,1.020271057666598935e+01,8.559406086131307489e+00
-5.739668485068850856e+00,-5.869002031746876069e-01,1.801800289302283975e+00,3.718126101314432663e+00,8.320854492415294956e+00,6.465642533603261022e+00
-4.050137295370588586e-02,3.516297734299068112e-01,2.063904132349569487e+00,5.921168281377416243e+00,1.440846775581886696e+01,1.462112625399502441e+01
-2.714380953123201490e+00,-2.840084618610335121e-01,1.869199820393894873e+00,4.073266438729526762e+00,8.080778029513250971e+00,8.111770598729023618e+00
-3.785173679057125096e+00,-6.245866153273859078e-01,1.612521539885473754e+00,4.173703850905122081e+00,9.464892586445627032e+00,7.793878080896353033e+00
-4.768747239963379236e+00,-2.961932205651951477e-01,1.925953668946473352e+00,5.109817569836063278e+00,1.268146597774842199e+01,1.030061755262109813e+01
-7.004083781397165254e+00,-1.647201923165403370e-02,1.779629444851275277e+00,4.192463953526206488e+00,1.458533520401226902e+01,9.311611173037960043e+00
-1.915767670339852069e+00,-4.582927678712904740e-01,1.113454613986851527e+00,3.244382897241418373e+00,7.709306667519367551e+00,6.490095363124229522e+00
-4.682981985301805317e+00,3.372596851507934645e-01,2.352669438532818180e+00,5.112038278425030668e+00,1.340432813808752321e+01,1.161714236217080298e+01
-5.114904297088591179e+00,-1.897741932628561057e-01,1.438478626461314525e+00,6.106203401435680966e+00,2.053156076879265157e+01,1.392174391435168879e+01
-2.723649253832678863e+00,4.214936396630308835e-01,1.707381435427863581e+00,5.513053101282162416e+00,1.719148108159494015e+01,1.392079049796458889e+01
-6.629895161303031692e+00,-6.909367650337862043e-01,1.194392783704866456e+00,5.254197533240845708e+00,1.782811219584768736e+01,1.068471202675859288e+01
-7.025779275199916185e+00,-3.751422923022733058e-01,2.114323936759622935e+00,5.807778117689336383e+00,1.689706636087375458e+01,1.183980824435721146e+01
-5.012419536361902850e+00,-1.713377831487076508e-01,1.682688369836420339e+00,4.954783042306810437e+00,1.551023288838823078e+01,1.103720294342713970e+01
-5.847500325003049504e+00,-8.960453128303181858e-01,1.125467203236218294e+00,5.279214731086739221e+00,1.746223294844543261e+01,1.050268735836634804e+01
-2.575829206571489394e+00,-3.051104466540551230e-01,1.949223021946858703e+00,4.483076739240305919e+00,8.782687947295750419e+00,9.063180629280095602e+00
-3.294853753159516341e+00,-8.232719865581492602e-01,7.159625718871461819e-01,3.116490031448126974e+00,8.817543671581960396e+00,5.378931271041968998e+00
-6.756717201381714943e+00,-5.342770436499277853e-01,2.383305996716921449e+00,6.524597148042523109e+00,1.832256106404290108e+01,1.328304977806640608e+01
-3.751853947289471414e+00,-3.388951149657348783e-01,1.345298939450853437e+00,3.066632077078293328e+00,7.495620650615358649e+00,5.915049302539543419e+00
-1.854290970745184897e+00,3.303602945062828478e-01,1.626887719210047933e+00,5.283815920853367487e+00,1.550936226758497760e+01,1.307780490664584860e+01
-2.309825839719301221e+00,3.286367316287572837e-01,1.628031569881660534e+00,4.047759642161040894e+00,1.048830890989223263e+01,9.517650404166026590e+00
-1.118258786483021794e+00,1.325657823536233515e+00,2.498924997852467467e+00,5.145092923216918912e+00,1.341115790831459975e+01,1.431033974847362700e+01
-4.640119896683046363e+00,-2.522154382477577728e-01,1.946957305165676333e+00,5.114972755282058969e+00,1.362482661883710833e+01,1.070189707881469943e+01
-2.458319641842369840e+00,-1.514633402166846166e-01,1.375397469175230647e+00,3.418543087985494555e+00,7.704210225475614848e+00,7.012541232629335930e+00
-7.246146991437502294e+00,-5.488019108696959858e-01,1.726176236433333289e+00,5.137367738134463124e+00,1.649407518759169733e+01,1.042818008414794306e+01
-2.793507532479108324e+00,2.633045290463268406e-01,1.477263598444348291e+00,3.792637068539201017e+00,1.127345849565233493e+01,9.269843949039056952e+00
-7.121556767769906315e+00,-5.986911663421138341e-01,1.114924546810341699e+00,3.394903294283089235e+00,1.233999558857729362e+01,6.105017409461046540e+00
-6.297599713259580234e+00,-7.895423937420658067e-01,1.356026484803116050e+00,4.503250231737220055e+00,1.448232196162368268e+01,8.392414814111925025e+00
-3.671501477122067758e+00,-2.727503636363252104e-01,1.354499168518455088e+00,5.578725259309150530e+00,1.754109489163351654e+01,1.265106527799736114e+01
-1.475820177751242801e-01,1.843100957298618447e-01,1.622580918814487294e+00,4.584157512545321111e+00,1.114236995297275357e+01,1.131697183200286361e+01
-7.201277537649684035e+00,-1.181756111022039590e+00,1.503477701519104759e+00,3.910859551592122507e+00,1.047312240203829958e+01,5.799679592702142727e+00
-5.704295577005753515e+00,-1.123977033388187108e+00,1.089068931844719312e+00,3.695282479034338152e+00,9.742826086928108253e+00,5.586030523745776577e+00
-1.952597777777635768e+00,-5.339160184425461031e-01,1.332582415966313993e+00,4.291437184883940326e+00,9.828534920516432294e+00,8.399785260880266335e+00
-4.030272163601607893e+00,-1.003651629737101203e+00,9.988675628554597452e-01,3.053941426184555219e+00,6.735479915338510537e+00,4.199648479686494795e+00
-2.137274412144313906e+00,-3.273509701987476483e-01,1.466082570386666450e+00,4.872090827899058674e+00,1.260001630530391736e+01,1.044783695643733878e+01
-3.860034735762926772e+00,-3.408885400736322291e-01,1.628403871032228389e+00,3.774268686539279827e+00,8.563499318735487975e+00,7.210993151562654191e+00
-3.117828751187701641e+00,-3.542690036253079988e-01,2.730771812865459003e-01,2.139806993904842969e+00,8.577195459094442143e+00,4.476815964849219398e+00
-4.760951264169301034e+00,1.033568053513455459e-01,1.316497252151077380e+00,3.778313058904934518e+00,1.298677618258492750e+01,8.779705662221520157e+00
-5.599532028662122407e+00,-1.065979833226691653e+00,1.198538453434465190e+00,3.582939425768680408e+00,9.750422396838601458e+00,5.514485016578510646e+00
-1.295831061121588190e+00,-4.270153383952346449e-01,9.917046930896226131e-01,3.197595544254824063e+00,7.274499488918401369e+00,6.157596773390283218e+00
-5.082111611960364428e+00,-4.738400520581332320e-01,1.796931672185976270e+00,4.537964318954732512e+00,1.262792976411451384e+01,9.099693071512298559e+00
-4.188469528943902453e+00,-5.431039899344833888e-01,1.085066105218074339e+00,3.892595471825020415e+00,1.177874038644630517e+01,7.547192668916743230e+00
-9.735600507784990754e+00,-1.020162744008169753e+00,1.917167463868453270e+00,5.144210126317390497e+00,1.575439677018257711e+01,8.584183663019050670e+00
1.259127636532190619e+00,1.179838793439635269e+00,2.089389649449480135e+00,4.583654110440851248e+00,1.033973846091430637e+01,1.299735168018560039e+01
-4.008879836457557744e+00,-7.496354949524033362e-01,1.049177678978493011e+00,2.455416381590788344e+00,5.319950593434337627e+00,3.291460748809444059e+00
3.695451811823817767e-01,1.111461596070756785e+00,2.282881446207310816e+00,5.256031234614612302e+00,1.278208292088930165e+01,1.429793617653732696e+01
-8.324223895358901615e+00,-8.595521146297570025e-01,1.452084936669678195e+00,3.758374919265471181e+00,1.189464306024042983e+01,6.027269065622459898e+00
-5.313111700078895439e+00,-4.851733238334572929e-01,1.013086501652465721e+00,3.735177288794341521e+00,1.269543851288353586e+01,7.464435383112332900e+00
-6.088068940244529159e+00,-8.448719726993286772e-01,1.312497741442087973e+00,3.818037630222339995e+00,1.049710590122669096e+01,6.183383991554065595e+00
-5.755340608774248246e+00,-4.368422156207368845e-01,1.024896008319416518e+00,4.392530911755184064e+00,1.625655512696640059e+01,9.320612879823237051e+00
-4.439591148683738275e+00,-2.119811811357252829e-01,1.325332123107993310e+00,4.397012562902752109e+00,1.405014280674306981e+01,9.720176601235506197e+00
-5.157562589288011701e+00,-7.815579818558896497e-01,1.349952528906014138e+00,4.757143160333743737e+00,1.481738113893656639e+01,9.347970084516726175e+00
-7.434616723549655859e+00,-8.345161190130599982e-01,8.223172688282561760e-01,3.060950725597088251e+00,1.232770611441337749e+01,5.182215879217242360e+00
-6.073536522537830606e+00,-6.332833178683628939e-01,1.457235609121547704e+00,4.042538488336059999e+00,1.180906187824816556e+01,7.449759537849008240e+00
-4.219341018762702511e+00,-8.338435415441350917e-01,1.307934590247146867e+00,4.627912054877831416e+00,1.282189476301799402e+01,8.704232624735212198e+00
-7.835228423501517270e+00,-6.000811339508184128e-01,8.678141070870379892e-01,2.329243675601565755e+00,9.364755604708115300e+00,3.189255541372085112e+00
-7.363049596892425441e+00,-1.076996654733510805e+00,1.084407768948228323e+00,4.157132617879103265e+00,1.388513569319841068e+01,6.922228966044605691e+00
-5.851777101360331912e+00,-4.072978729046915214e-02,1.672669752871428273e+00,4.660643759197853342e+00,1.515596884117104182e+01,1.034026215719809016e+01
-6.857041572149819686e+00,-8.850868071945611204e-01,1.165441401955411793e+00,5.047659548214177505e+00,1.681626049484266971e+01,9.752189198150659877e+00
-2.545838301953501706e-02,-4.934598932638917801e-01,8.736211804702965766e-01,4.021861252464954184e+00,1.015262292916275477e+01,8.762178330764982093e+00
-4.895336442255349141e+00,1.236309241552261823e-01,1.723344365863724637e+00,3.996724853495971175e+00,1.193104213478519071e+01,8.977402710825590049e+00
-1.567923656133349164e+00,-2.642285727025310282e-01,1.296609420207334606e+00,3.204568268026865674e+00,5.504849349301799144e+00,6.037839797282214427e+00
-6.976216802586243659e+00,-7.160414397854371060e-01,1.197648235983752363e+00,4.169551653773218902e+00,1.492416852352890189e+01,8.107956754783984366e+00
-9.079080499263204374e+00,-1.280601976363342276e+00,1.755372934138791141e+00,5.125633151022046086e+00,1.448098767652800412e+01,7.931692048184194377e+00
-4.663407364464823956e+00,6.679743371436747817e-03,1.330836720859532196e+00,4.404218241218555541e+00,1.461658790745801717e+01,1.000843145826091174e+01
-1.888820022256437969e+00,-5.470015508548152772e-01,1.153517351346989184e+00,3.248830711657746839e+00,6.669700357963673554e+00,6.090806034182105755e+00
-5.278905761191811763e+00,-1.049281000780546647e+00,1.195514682314682497e+00,3.215560508103851856e+00,7.685072536670883636e+00,4.502553033041401420e+00
-9.167334898117534436e+00,-1.239426675397534261e+00,9.944956106953019015e-01,3.024299365224083935e+00,1.068238865380688551e+01,3.391858716036738386e+00
-4.811302303206610453e+00,1.964182433354664248e-01,1.971931208437263994e+00,4.359480239420278735e+00,1.228619050028393644e+01,9.728419237448052925e+00
-5.598019318753892470e+00,-3.436021254301984129e-01,1.534730283390559391e+00,5.100629479632537766e+00,1.713616367955437525e+01,1.124114203678470147e+01
-7.243796343569002261e-01,1.013719201904051959e+00,1.666774233356958401e+00,3.461099421224163031e+00,9.377708242679396733e+00,9.801499907107334764e+00
-5.185088360014738385e+00,-1.529194437736514312e+00,2.679193796278356299e-01,2.592717859013693005e+00,7.515045758731542236e+00,2.250140473855312351e+00
-5.974594666137084786e+00,-1.350370669165350979e+00,2.421585660008627738e-01,1.966029646579844581e+00,7.766801147292249574e+00,1.578208303379244670e+00
-5.201294597425302868e+00,-4.622251793807972131e-01,2.012705409868813966e+00,4.648077210752233235e+00,1.131283571245003472e+01,8.850885693116332220e+00
1.857017607275770477e+00,8.426835463499258161e-01,1.755501073835225689e+00,5.136895998349871206e+00,1.351217318070728091e+01,1.417353153552172884e+01
-8.553017875014176097e-01,8.355443386016252472e-01,2.237185945947353538e+00,4.332975322843440225e+00,9.344014950406297260e+00,1.119117387966845456e+01
-6.322590590834873403e+00,-1.142181710825963759e+00,1.189626147528250799e+00,5.972813899844747532e+00,2.034455077353290164e+01,1.205920613851541034e+01
-3.975513738506255557e+00,-7.361393311045484333e-01,1.507754929032005808e+00,4.923078004027798826e+00,1.241369296176766923e+01,9.313403363847676530e+00
-5.015644661885687583e+00,-1.393594546087080888e+00,1.168206532196269798e+00,4.862469068945663331e+00,1.321261024535736439e+01,8.099414927737276670e+00
-7.455409012648343214e+00,-6.395289252087590359e-01,1.333919754339711883e+00,4.958265029936939072e+00,1.742362255926189718e+01,9.939016029723973134e+00
3.826813541931233242e-01,4.576784932514867954e-01,1.523920298416739483e+00,4.357042479511318511e+00,1.132640459678563083e+01,1.131685022083292758e+01
-3.093118417910402318e+00,-4.111276634755647308e-01,1.499652778496067151e+00,4.583203944082313797e+00,1.191382622630449184e+01,9.554659753173016412e+00
-5.608033964707570540e+00,-2.577379505005494842e-01,9.802599834960404879e-01,4.211457978912117817e+00,1.586022003205587794e+01,9.333622046269940853e+00
-7.116241419653999145e+00,-1.487724854611868430e+00,9.980453044059250933e-01,4.644747337473833504e+00,1.423307907069622047e+01,7.264098128912976016e+00
-2.409462676210480936e+00,-3.928861132913601395e-01,1.158543160776321912e+00,2.999241171985763454e+00,7.180864138899250904e+00,5.839926378738345747e+00
-1.781101445704383890e+00,6.671302774504233035e-01,1.940802953203131676e+00,6.016255075699316279e+00,1.825670891571239451e+01,1.583354969157276315e+01
-2.201512589244211338e+00,-9.964932345954496951e-02,1.379950697342665844e+00,3.893977781239034819e+00,9.591239159519462376e+00,8.546863583079531423e+00
-3.490536117977316000e+00,-3.416985104513610705e-01,1.035219569606639300e+00,4.060711366439620384e+00,1.291565037757271917e+01,8.664129230777380286e+00
-4.993634512747035181e+00,-2.189929299370833582e-01,1.926467708662720435e+00,4.394999383043312946e+00,1.114699728894358621e+01,8.826910377325907220e+00
-5.456539482499032090e+00,-4.908484387250206527e-01,1.875743796624178561e+00,5.686792478592916922e+00,1.613015447022380400e+01,1.177088976762640016e+01
-4.556991236353837849e+00,-2.299997038617229705e-01,1.997948311604878402e+00,4.613293516436743680e+00,1.101890166749638489e+01,9.361814526844334239e+00
-1.437539313030750776e+00,5.497370366864050284e-02,1.772923967925090549e+00,3.735236033474685247e+00,6.920615107210807970e+00,8.119067155982396145e+00
-3.554681859378989284e+00,-1.016156282518959175e+00,4.920569466117366564e-01,3.848576648713634807e+00,1.189900251630164441e+01,6.758864747185590716e+00
-6.637786857405836294e+00,-5.531644466107027425e-01,2.295864531192142177e+00,6.113035628624189144e+00,1.685375187115775830e+01,1.229958110832041385e+01
-5.805630103299701972e+00,-6.505568392207361494e-01,1.416724481263370361e+00,4.475364725147108480e+00,1.347461805674916668e+01,8.601370585868178154e+00
-1.886843059122549571e+00,-2.381850784163658807e-01,9.176282675912147413e-01,3.362272202337879712e+00,8.942713102303381234e+00,7.063490500911985492e+00
-5.415590686584573099e+00,4.123709047578881237e-01,2.059084915340649857e+00,5.454556058765878568e+00,1.715481730975546171e+01,1.295652840810759443e+01
-7.718428556482320735e-01,6.384502156530887929e-01,1.698306957862851130e+00,4.352967194125260342e+00,1.090721201392380202e+01,1.099279297893983376e+01
-6.915245163808863005e+00,-8.595491529783917395e-01,8.871155267197422534e-01,3.359209009632675880e+00,1.182948498556113037e+01,5.551796937111602936e+00
1.321534889707728588e+00,7.087515858148137893e-01,1.395305897957245689e+00,3.402110370489362712e+00,7.680926288502218924e+00,9.339932108910860009e+00
1.330126566670061239e+00,1.015441282254209376e+00,2.240263201767530354e+00,4.943228149392427717e+00,1.017956364971734473e+01,1.314879363392739364e+01
-5.942181424661722389e+00,-6.761350298507706746e-02,1.663699890909661860e+00,3.675391170531233875e+00,1.115035882974204462e+01,7.469021988502966281e+00
-3.720745050090301653e+00,-9.036723329443810959e-01,5.431499749225365825e-01,2.709944785010718782e+00,8.419508749051390240e+00,4.288588789654204980e+00
-3.183425897695020712e+00,-3.509454205051676379e-01,1.667769432244332384e+00,4.399163535090936605e+00,1.005077069632803877e+01,8.706929758208724834e+00
1.807143446271248510e-01,5.755217933875401704e-01,1.621097800145222312e+00,4.216392826268998917e+00,1.004381912059710302e+01,1.097806273350697381e+01
-3.007023386732394776e+00,2.876967288085621188e-01,1.492112290379654427e+00,4.511584071394458384e+00,1.459977252332292785e+01,1.120029718459471013e+01
-5.654042526847184114e+00,-4.905976354901811498e-01,8.087260869824147713e-01,3.411586241531473718e+00,1.260434550371251561e+01,6.736427689260477969e+00
-4.648882984145472186e+00,-6.788442051307845837e-01,7.378897285565708675e-01,2.884027106221371373e+00,9.066205300491843033e+00,4.901086740872813152e+00
-6.776373615815869833e+00,-6.293697972941536545e-01,2.335258928115925503e+00,7.454038522279131662e+00,2.168186717954910492e+01,1.545470010253593429e+01
-8.750033877753850220e+00,-9.592910243597485564e-01,2.120537581860112208e+00,5.296395071364304208e+00,1.514866852686764709e+01,9.091836409028154264e+00
-4.516554457726948968e+00,-3.187119077276684420e-01,1.628886530842871050e+00,4.498665476149548148e+00,1.293740320408597100e+01,9.472415304052027807e+00
-1.876453904056836763e-01,6.470396322746728712e-01,8.919069622011995824e-01,3.045085844533051311e+00,9.823656013361903305e+00,8.795804320850329816e+00
-3.334464877875368938e+00,-2.510596169300798319e-01,2.026635992868455638e+00,4.822039305619474803e+00,1.151717971861872769e+01,1.004186729779249987e+01
-7.639333177655819540e+00,-2.106451912882523203e+00,7.143592848702672304e-01,4.568470816479536012e+00,1.407411905497963467e+01,5.907625643486798417e+00
-3.265464073117288368e+00,-1.286047394336342076e-01,1.728332894127408759e+00,4.675312260737046977e+00,1.166373681466547296e+01,1.004811066919232232e+01
-3.485653850551627020e+00,-3.190245015831085773e-01,1.317365283691530164e+00,4.867329855782569048e+00,1.526914989053452487e+01,1.087115311205686652e+01
-5.644371981369785907e+00,-9.051194274015417207e-02,1.881565938288812356e+00,4.040958919349147749e+00,1.118688543757495069e+01,8.331769341908074722e+00
